date,region,product_category,fulfillment_center,units,gross_revenue
2025-01-22,West,Apparel,WEST_DC,31,974.37
2025-01-22,West,Apparel,EAST_DC,6,182.03
2025-01-22,West,Apparel,CENTRAL_DC,3,92.91
2025-01-22,West,Accessories,WEST_DC,6,91.36
2025-01-22,West,Accessories,EAST_DC,1,13.91
2025-01-22,East,Electronics,EAST_DC,24,2864.56
2025-01-22,East,Electronics,WEST_DC,4,470.0
2025-01-22,East,Electronics,CENTRAL_DC,3,354.53
2025-01-22,East,Home,EAST_DC,21,956.01
2025-01-22,East,Home,WEST_DC,2,85.25
2025-01-22,East,Home,CENTRAL_DC,3,138.04
2025-01-22,East,Apparel,EAST_DC,20,604.03
2025-01-22,East,Apparel,WEST_DC,4,120.01
2025-01-22,East,Apparel,CENTRAL_DC,8,242.03
2025-01-22,East,Accessories,EAST_DC,7,108.87
2025-01-22,East,Accessories,WEST_DC,2,29.42
2025-01-22,East,Accessories,CENTRAL_DC,1,15.29
2025-01-22,Central,Electronics,CENTRAL_DC,32,3658.84
2025-01-22,Central,Electronics,WEST_DC,5,575.12
2025-01-22,Central,Electronics,EAST_DC,11,1298.94
2025-01-22,Central,Home,CENTRAL_DC,22,996.05
2025-01-22,Central,Home,WEST_DC,1,43.48
2025-01-22,Central,Home,EAST_DC,2,88.67
2025-01-22,Central,Apparel,CENTRAL_DC,29,876.78
2025-01-22,Central,Apparel,WEST_DC,4,123.69
2025-01-22,Central,Apparel,EAST_DC,4,119.41
2025-01-22,Central,Accessories,CENTRAL_DC,6,86.23
2025-01-22,Central,Accessories,EAST_DC,1,14.7
2025-01-23,West,Electronics,WEST_DC,24,2872.15
2025-01-23,West,Electronics,EAST_DC,4,479.56
2025-01-23,West,Electronics,CENTRAL_DC,4,476.91
2025-01-23,West,Home,WEST_DC,26,1141.23
2025-01-23,West,Home,EAST_DC,3,135.45
2025-01-23,West,Home,CENTRAL_DC,5,222.38
2025-01-23,West,Apparel,WEST_DC,22,648.58
2025-01-23,West,Apparel,EAST_DC,6,181.69
2025-01-23,West,Apparel,CENTRAL_DC,2,59.11
2025-01-23,West,Accessories,WEST_DC,4,58.14
2025-01-23,West,Accessories,EAST_DC,1,15.03
2025-01-23,East,Electronics,EAST_DC,39,4659.74
2025-01-23,East,Electronics,WEST_DC,2,231.24
2025-01-23,East,Electronics,CENTRAL_DC,3,369.09
2025-01-23,East,Home,EAST_DC,20,901.94
2025-01-23,East,Home,WEST_DC,5,216.26
2025-01-23,East,Home,CENTRAL_DC,4,189.21
2025-01-23,East,Apparel,EAST_DC,29,908.17
2025-01-23,East,Apparel,WEST_DC,4,122.91
2025-01-23,East,Apparel,CENTRAL_DC,4,120.34
2025-01-23,East,Accessories,EAST_DC,7,105.86
2025-01-23,Central,Electronics,CENTRAL_DC,32,3775.09
2025-01-23,Central,Electronics,WEST_DC,5,592.03
2025-01-23,Central,Electronics,EAST_DC,8,958.86
2025-01-23,Central,Home,CENTRAL_DC,19,867.24
2025-01-23,Central,Home,WEST_DC,3,135.0
2025-01-23,Central,Home,EAST_DC,5,225.27
2025-01-23,Central,Apparel,CENTRAL_DC,24,734.35
2025-01-23,Central,Apparel,WEST_DC,3,92.52
2025-01-23,Central,Apparel,EAST_DC,3,91.31
2025-01-23,Central,Accessories,CENTRAL_DC,4,61.35
2025-01-23,Central,Accessories,WEST_DC,3,45.08
2025-01-24,West,Electronics,WEST_DC,29,3452.99
2025-01-24,West,Electronics,EAST_DC,4,501.29
2025-01-24,West,Electronics,CENTRAL_DC,4,467.03
2025-01-24,West,Home,WEST_DC,18,760.48
2025-01-24,West,Home,EAST_DC,4,180.18
2025-01-24,West,Home,CENTRAL_DC,5,217.45
2025-01-24,West,Apparel,WEST_DC,25,734.43
2025-01-24,West,Apparel,CENTRAL_DC,4,119.39
2025-01-24,West,Accessories,WEST_DC,3,44.72
2025-01-24,West,Accessories,CENTRAL_DC,2,30.61
2025-01-24,East,Electronics,EAST_DC,30,3471.01
2025-01-24,East,Electronics,WEST_DC,6,697.01
2025-01-24,East,Electronics,CENTRAL_DC,5,567.09
2025-01-24,East,Home,EAST_DC,22,1032.24
2025-01-24,East,Home,WEST_DC,1,44.38
2025-01-24,East,Home,CENTRAL_DC,4,180.55
2025-01-24,East,Apparel,EAST_DC,25,762.21
2025-01-24,East,Apparel,WEST_DC,6,185.53
2025-01-24,East,Apparel,CENTRAL_DC,3,87.89
2025-01-24,East,Accessories,EAST_DC,2,30.41
2025-01-24,Central,Electronics,CENTRAL_DC,30,3585.96
2025-01-24,Central,Electronics,WEST_DC,3,366.69
2025-01-24,Central,Home,CENTRAL_DC,29,1274.45
2025-01-24,Central,Home,WEST_DC,9,411.19
2025-01-24,Central,Home,EAST_DC,4,182.98
2025-01-24,Central,Apparel,CENTRAL_DC,34,1010.29
2025-01-24,Central,Apparel,WEST_DC,4,114.72
2025-01-24,Central,Apparel,EAST_DC,4,116.06
2025-01-24,Central,Accessories,CENTRAL_DC,6,93.49
2025-01-24,Central,Accessories,WEST_DC,2,28.78
2025-01-25,West,Electronics,WEST_DC,32,3693.16
2025-01-25,West,Electronics,EAST_DC,3,361.02
2025-01-25,West,Electronics,CENTRAL_DC,2,231.16
2025-01-25,West,Home,WEST_DC,14,631.07
2025-01-25,West,Home,CENTRAL_DC,1,45.33
2025-01-25,West,Apparel,WEST_DC,17,491.6
2025-01-25,West,Apparel,EAST_DC,3,89.23
2025-01-25,West,Apparel,CENTRAL_DC,4,117.89
2025-01-25,West,Accessories,WEST_DC,3,45.32
2025-01-25,East,Electronics,EAST_DC,18,2166.78
2025-01-25,East,Electronics,WEST_DC,2,252.22
2025-01-25,East,Electronics,CENTRAL_DC,3,345.52
2025-01-25,East,Home,EAST_DC,20,904.61
2025-01-25,East,Home,WEST_DC,2,88.49
2025-01-25,East,Home,CENTRAL_DC,3,135.13
2025-01-25,East,Apparel,EAST_DC,20,585.49
2025-01-25,East,Apparel,WEST_DC,3,86.33
2025-01-25,East,Apparel,CENTRAL_DC,4,121.41
2025-01-25,East,Accessories,EAST_DC,1,15.18
2025-01-25,Central,Electronics,CENTRAL_DC,25,2940.07
2025-01-25,Central,Electronics,WEST_DC,2,243.12
2025-01-25,Central,Electronics,EAST_DC,8,967.25
2025-01-25,Central,Home,CENTRAL_DC,17,764.77
2025-01-25,Central,Home,WEST_DC,5,235.73
2025-01-25,Central,Home,EAST_DC,6,271.29
2025-01-25,Central,Apparel,CENTRAL_DC,17,497.91
2025-01-25,Central,Apparel,WEST_DC,5,150.58
2025-01-25,Central,Apparel,EAST_DC,4,119.75
2025-01-25,Central,Accessories,CENTRAL_DC,5,76.48
2025-01-26,West,Electronics,WEST_DC,18,2219.79
2025-01-26,West,Electronics,EAST_DC,3,367.13
2025-01-26,West,Electronics,CENTRAL_DC,4,507.6
2025-01-26,West,Home,WEST_DC,18,812.48
2025-01-26,West,Home,EAST_DC,1,43.48
2025-01-26,West,Home,CENTRAL_DC,3,138.11
2025-01-26,West,Apparel,WEST_DC,18,549.45
2025-01-26,West,Apparel,EAST_DC,2,59.11
2025-01-26,West,Apparel,CENTRAL_DC,6,170.22
2025-01-26,West,Accessories,WEST_DC,5,77.17
2025-01-26,East,Electronics,EAST_DC,21,2524.27
2025-01-26,East,Electronics,WEST_DC,2,230.74
2025-01-26,East,Electronics,CENTRAL_DC,3,359.63
2025-01-26,East,Home,EAST_DC,19,825.41
2025-01-26,East,Home,CENTRAL_DC,2,90.43
2025-01-26,East,Apparel,EAST_DC,18,550.2
2025-01-26,East,Apparel,WEST_DC,5,150.59
2025-01-26,East,Apparel,CENTRAL_DC,3,92.21
2025-01-26,East,Accessories,EAST_DC,3,44.04
2025-01-26,East,Accessories,CENTRAL_DC,1,15.35
2025-01-26,Central,Electronics,CENTRAL_DC,25,3044.67
2025-01-26,Central,Electronics,WEST_DC,3,369.84
2025-01-26,Central,Electronics,EAST_DC,4,482.86
2025-01-26,Central,Home,CENTRAL_DC,19,874.82
2025-01-26,Central,Home,WEST_DC,2,91.5
2025-01-26,Central,Apparel,CENTRAL_DC,20,639.72
2025-01-26,Central,Apparel,WEST_DC,2,59.06
2025-01-26,Central,Apparel,EAST_DC,4,121.52
2025-01-26,Central,Accessories,CENTRAL_DC,6,90.86
2025-01-27,West,Electronics,WEST_DC,38,4461.57
2025-01-27,West,Electronics,EAST_DC,2,235.0
2025-01-27,West,Electronics,CENTRAL_DC,2,233.21
2025-01-27,West,Home,WEST_DC,30,1315.71
2025-01-27,West,Home,EAST_DC,4,174.19
2025-01-27,West,Home,CENTRAL_DC,2,90.61
2025-01-27,West,Apparel,WEST_DC,22,649.67
2025-01-27,West,Apparel,EAST_DC,3,87.45
2025-01-27,West,Apparel,CENTRAL_DC,4,124.68
2025-01-27,West,Accessories,WEST_DC,1,14.62
2025-01-27,West,Accessories,EAST_DC,1,14.52
2025-01-27,West,Accessories,CENTRAL_DC,1,14.87
2025-01-27,East,Electronics,EAST_DC,24,2932.1
2025-01-27,East,Electronics,WEST_DC,3,355.97
2025-01-27,East,Electronics,CENTRAL_DC,7,893.45
2025-01-27,East,Home,EAST_DC,27,1210.56
2025-01-27,East,Home,WEST_DC,4,177.47
2025-01-27,East,Home,CENTRAL_DC,2,95.43
2025-01-27,East,Apparel,EAST_DC,27,814.2
2025-01-27,East,Apparel,WEST_DC,4,113.32
2025-01-27,East,Apparel,CENTRAL_DC,5,149.19
2025-01-27,East,Accessories,EAST_DC,6,88.83
2025-01-27,East,Accessories,CENTRAL_DC,2,30.71
2025-01-27,Central,Electronics,CENTRAL_DC,20,2353.25
2025-01-27,Central,Electronics,WEST_DC,5,573.26
2025-01-27,Central,Electronics,EAST_DC,5,601.67
2025-01-27,Central,Home,CENTRAL_DC,24,1084.89
2025-01-27,Central,Home,WEST_DC,2,91.56
2025-01-27,Central,Home,EAST_DC,6,287.71
2025-01-27,Central,Apparel,CENTRAL_DC,29,845.9
2025-01-27,Central,Apparel,WEST_DC,5,145.3
2025-01-27,Central,Apparel,EAST_DC,4,119.86
2025-01-27,Central,Accessories,CENTRAL_DC,6,85.73
2025-01-28,West,Electronics,WEST_DC,17,2081.32
2025-01-28,West,Electronics,EAST_DC,5,557.14
2025-01-28,West,Electronics,CENTRAL_DC,3,371.16
2025-01-28,West,Home,WEST_DC,21,877.6
2025-01-28,West,Home,EAST_DC,5,219.7
2025-01-28,West,Home,CENTRAL_DC,1,45.19
2025-01-28,West,Apparel,WEST_DC,24,680.12
2025-01-28,West,Apparel,EAST_DC,3,88.77
2025-01-28,West,Apparel,CENTRAL_DC,2,60.75
2025-01-28,West,Accessories,CENTRAL_DC,2,31.7
2025-01-28,East,Electronics,EAST_DC,34,4113.9
2025-01-28,East,Electronics,WEST_DC,5,608.25
2025-01-28,East,Electronics,CENTRAL_DC,2,242.61
2025-01-28,East,Home,EAST_DC,33,1535.85
2025-01-28,East,Home,WEST_DC,1,46.62
2025-01-28,East,Home,CENTRAL_DC,3,133.27
2025-01-28,East,Apparel,EAST_DC,30,891.73
2025-01-28,East,Apparel,WEST_DC,2,59.12
2025-01-28,East,Apparel,CENTRAL_DC,7,204.39
2025-01-28,East,Accessories,EAST_DC,7,109.31
2025-01-28,Central,Electronics,CENTRAL_DC,41,5249.8
2025-01-28,Central,Electronics,WEST_DC,4,476.11
2025-01-28,Central,Electronics,EAST_DC,4,486.04
2025-01-28,Central,Home,CENTRAL_DC,21,882.08
2025-01-28,Central,Home,WEST_DC,2,93.97
2025-01-28,Central,Home,EAST_DC,4,180.92
2025-01-28,Central,Apparel,CENTRAL_DC,31,916.29
2025-01-28,Central,Apparel,WEST_DC,1,30.08
2025-01-28,Central,Apparel,EAST_DC,6,194.94
2025-01-28,Central,Accessories,CENTRAL_DC,1,14.92
2025-01-28,Central,Accessories,EAST_DC,1,15.37
2025-01-29,West,Electronics,WEST_DC,26,3116.51
2025-01-29,West,Electronics,EAST_DC,5,603.56
2025-01-29,West,Electronics,CENTRAL_DC,3,347.2
2025-01-29,West,Home,WEST_DC,21,989.51
2025-01-29,West,Home,EAST_DC,4,174.61
2025-01-29,West,Home,CENTRAL_DC,1,44.52
2025-01-29,West,Apparel,WEST_DC,28,817.74
2025-01-29,West,Apparel,EAST_DC,4,122.84
2025-01-29,West,Apparel,CENTRAL_DC,4,116.04
2025-01-29,West,Accessories,WEST_DC,4,59.51
2025-01-29,West,Accessories,EAST_DC,1,15.36
2025-01-29,East,Electronics,EAST_DC,30,3672.2
2025-01-29,East,Electronics,WEST_DC,6,744.26
2025-01-29,East,Electronics,CENTRAL_DC,6,719.03
2025-01-29,East,Home,EAST_DC,19,850.3
2025-01-29,East,Home,WEST_DC,1,44.13
2025-01-29,East,Home,CENTRAL_DC,5,228.97
2025-01-29,East,Apparel,EAST_DC,29,885.03
2025-01-29,East,Apparel,WEST_DC,5,146.1
2025-01-29,East,Apparel,CENTRAL_DC,4,114.07
2025-01-29,East,Accessories,EAST_DC,3,46.83
2025-01-29,East,Accessories,WEST_DC,2,29.33
2025-01-29,Central,Electronics,CENTRAL_DC,30,3767.39
2025-01-29,Central,Electronics,WEST_DC,4,473.73
2025-01-29,Central,Electronics,EAST_DC,3,361.09
2025-01-29,Central,Home,CENTRAL_DC,20,858.9
2025-01-29,Central,Home,WEST_DC,1,46.39
2025-01-29,Central,Home,EAST_DC,3,130.88
2025-01-29,Central,Apparel,CENTRAL_DC,30,873.46
2025-01-29,Central,Apparel,WEST_DC,2,60.5
2025-01-29,Central,Apparel,EAST_DC,1,30.9
2025-01-29,Central,Accessories,CENTRAL_DC,4,59.04
2025-01-29,Central,Accessories,WEST_DC,2,29.64
2025-01-29,Central,Accessories,EAST_DC,1,15.24
2025-01-30,West,Electronics,WEST_DC,42,4761.43
2025-01-30,West,Electronics,EAST_DC,5,565.5
2025-01-30,West,Electronics,CENTRAL_DC,5,577.33
2025-01-30,West,Home,WEST_DC,27,1198.94
2025-01-30,West,Home,EAST_DC,3,140.36
2025-01-30,West,Home,CENTRAL_DC,6,275.36
2025-01-30,West,Apparel,WEST_DC,24,700.4
2025-01-30,West,Apparel,EAST_DC,9,270.3
2025-01-30,West,Apparel,CENTRAL_DC,4,112.69
2025-01-30,West,Accessories,WEST_DC,4,59.82
2025-01-30,East,Electronics,EAST_DC,32,3866.47
2025-01-30,East,Electronics,WEST_DC,3,359.98
2025-01-30,East,Electronics,CENTRAL_DC,5,614.68
2025-01-30,East,Home,EAST_DC,18,807.03
2025-01-30,East,Home,WEST_DC,3,126.12
2025-01-30,East,Home,CENTRAL_DC,3,132.78
2025-01-30,East,Apparel,EAST_DC,29,901.78
2025-01-30,East,Apparel,WEST_DC,2,61.65
2025-01-30,East,Apparel,CENTRAL_DC,7,219.59
2025-01-30,East,Accessories,EAST_DC,2,30.11
2025-01-30,East,Accessories,WEST_DC,1,14.74
2025-01-30,Central,Electronics,CENTRAL_DC,35,4424.57
2025-01-30,Central,Electronics,WEST_DC,6,715.38
2025-01-30,Central,Electronics,EAST_DC,4,454.07
2025-01-30,Central,Home,CENTRAL_DC,15,664.02
2025-01-30,Central,Home,WEST_DC,2,93.1
2025-01-30,Central,Home,EAST_DC,3,137.2
2025-01-30,Central,Apparel,CENTRAL_DC,25,763.82
2025-01-30,Central,Apparel,WEST_DC,4,122.27
2025-01-30,Central,Apparel,EAST_DC,9,273.89
2025-01-30,Central,Accessories,CENTRAL_DC,3,45.67
2025-01-30,Central,Accessories,EAST_DC,1,14.24
2025-01-31,West,Electronics,WEST_DC,36,4047.94
2025-01-31,West,Electronics,EAST_DC,5,615.11
2025-01-31,West,Electronics,CENTRAL_DC,8,1001.33
2025-01-31,West,Home,WEST_DC,26,1249.78
2025-01-31,West,Home,EAST_DC,2,91.73
2025-01-31,West,Home,CENTRAL_DC,3,140.97
2025-01-31,West,Apparel,WEST_DC,34,1058.75
2025-01-31,West,Apparel,EAST_DC,4,124.94
2025-01-31,West,Apparel,CENTRAL_DC,5,145.54
2025-01-31,West,Accessories,WEST_DC,8,113.11
2025-01-31,West,Accessories,EAST_DC,2,30.93
2025-01-31,West,Accessories,CENTRAL_DC,3,44.27
2025-01-31,East,Electronics,EAST_DC,38,4424.18
2025-01-31,East,Electronics,WEST_DC,4,477.17
2025-01-31,East,Electronics,CENTRAL_DC,5,614.89
2025-01-31,East,Home,EAST_DC,25,1062.33
2025-01-31,East,Home,WEST_DC,3,132.25
2025-01-31,East,Home,CENTRAL_DC,3,134.97
2025-01-31,East,Apparel,EAST_DC,29,910.13
2025-01-31,East,Apparel,WEST_DC,3,90.57
2025-01-31,East,Apparel,CENTRAL_DC,2,59.01
2025-01-31,East,Accessories,EAST_DC,5,75.01
2025-01-31,Central,Electronics,CENTRAL_DC,25,2947.33
2025-01-31,Central,Electronics,WEST_DC,6,732.71
2025-01-31,Central,Electronics,EAST_DC,2,239.37
2025-01-31,Central,Home,CENTRAL_DC,25,1107.66
2025-01-31,Central,Home,WEST_DC,4,181.57
2025-01-31,Central,Home,EAST_DC,7,337.61
2025-01-31,Central,Apparel,CENTRAL_DC,20,599.63
2025-01-31,Central,Apparel,WEST_DC,4,117.89
2025-01-31,Central,Apparel,EAST_DC,6,181.45
2025-01-31,Central,Accessories,CENTRAL_DC,3,44.46
2025-01-31,Central,Accessories,EAST_DC,2,29.76
2025-02-01,West,Electronics,WEST_DC,24,2911.58
2025-02-01,West,Electronics,EAST_DC,2,251.27
2025-02-01,West,Electronics,CENTRAL_DC,5,609.16
2025-02-01,West,Home,WEST_DC,10,440.68
2025-02-01,West,Home,EAST_DC,2,85.99
2025-02-01,West,Home,CENTRAL_DC,3,135.57
2025-02-01,West,Apparel,WEST_DC,18,523.28
2025-02-01,West,Apparel,EAST_DC,5,149.72
2025-02-01,West,Apparel,CENTRAL_DC,3,89.01
2025-02-01,West,Accessories,WEST_DC,6,93.2
2025-02-01,East,Electronics,EAST_DC,19,2272.25
2025-02-01,East,Electronics,WEST_DC,3,359.45
2025-02-01,East,Electronics,CENTRAL_DC,7,857.8
2025-02-01,East,Home,EAST_DC,21,949.59
2025-02-01,East,Home,WEST_DC,2,92.81
2025-02-01,East,Home,CENTRAL_DC,3,130.6
2025-02-01,East,Apparel,EAST_DC,20,593.33
2025-02-01,East,Apparel,WEST_DC,5,145.93
2025-02-01,East,Apparel,CENTRAL_DC,3,89.54
2025-02-01,East,Accessories,EAST_DC,4,59.58
2025-02-01,East,Accessories,WEST_DC,1,16.11
2025-02-01,Central,Electronics,CENTRAL_DC,26,3215.43
2025-02-01,Central,Electronics,WEST_DC,1,124.18
2025-02-01,Central,Electronics,EAST_DC,3,371.3
2025-02-01,Central,Home,CENTRAL_DC,13,578.09
2025-02-01,Central,Home,EAST_DC,4,171.26
2025-02-01,Central,Apparel,CENTRAL_DC,15,460.13
2025-02-01,Central,Apparel,WEST_DC,3,92.35
2025-02-01,Central,Apparel,EAST_DC,5,146.87
2025-02-01,Central,Accessories,CENTRAL_DC,5,76.3
2025-02-01,Central,Accessories,WEST_DC,1,14.89
2025-02-02,West,Electronics,WEST_DC,28,3406.92
2025-02-02,West,Electronics,EAST_DC,3,349.08
2025-02-02,West,Electronics,CENTRAL_DC,1,125.42
2025-02-02,West,Home,WEST_DC,16,720.23
2025-02-02,West,Home,EAST_DC,2,89.85
2025-02-02,West,Apparel,WEST_DC,18,531.64
2025-02-02,West,Apparel,EAST_DC,6,185.94
2025-02-02,West,Apparel,CENTRAL_DC,1,30.61
2025-02-02,West,Accessories,WEST_DC,3,46.18
2025-02-02,East,Electronics,EAST_DC,22,2662.04
2025-02-02,East,Electronics,WEST_DC,4,460.18
2025-02-02,East,Electronics,CENTRAL_DC,5,588.58
2025-02-02,East,Home,EAST_DC,19,841.27
2025-02-02,East,Apparel,EAST_DC,14,423.77
2025-02-02,East,Apparel,WEST_DC,1,30.61
2025-02-02,East,Apparel,CENTRAL_DC,3,87.22
2025-02-02,East,Accessories,EAST_DC,1,14.25
2025-02-02,Central,Electronics,CENTRAL_DC,39,4757.83
2025-02-02,Central,Electronics,WEST_DC,4,483.32
2025-02-02,Central,Electronics,EAST_DC,5,621.53
2025-02-02,Central,Home,CENTRAL_DC,20,882.06
2025-02-02,Central,Home,WEST_DC,1,43.59
2025-02-02,Central,Apparel,CENTRAL_DC,16,500.61
2025-02-02,Central,Apparel,WEST_DC,1,31.23
2025-02-02,Central,Apparel,EAST_DC,3,90.66
2025-02-02,Central,Accessories,CENTRAL_DC,1,14.34
2025-02-02,Central,Accessories,EAST_DC,1,15.28
2025-02-03,West,Electronics,WEST_DC,34,4267.19
2025-02-03,West,Electronics,EAST_DC,3,360.7
2025-02-03,West,Electronics,CENTRAL_DC,5,610.3
2025-02-03,West,Home,WEST_DC,24,1007.33
2025-02-03,West,Home,CENTRAL_DC,6,259.29
2025-02-03,West,Apparel,WEST_DC,32,981.67
2025-02-03,West,Apparel,EAST_DC,4,124.11
2025-02-03,West,Apparel,CENTRAL_DC,5,149.99
2025-02-03,West,Accessories,WEST_DC,5,73.51
2025-02-03,East,Electronics,EAST_DC,49,6022.63
2025-02-03,East,Electronics,WEST_DC,5,589.91
2025-02-03,East,Electronics,CENTRAL_DC,5,574.68
2025-02-03,East,Home,EAST_DC,21,945.57
2025-02-03,East,Home,WEST_DC,3,130.14
2025-02-03,East,Apparel,EAST_DC,28,849.01
2025-02-03,East,Apparel,WEST_DC,5,158.75
2025-02-03,East,Apparel,CENTRAL_DC,5,157.09
2025-02-03,East,Accessories,EAST_DC,2,28.85
2025-02-03,Central,Electronics,CENTRAL_DC,29,3402.11
2025-02-03,Central,Electronics,WEST_DC,4,492.52
2025-02-03,Central,Electronics,EAST_DC,3,372.72
2025-02-03,Central,Home,CENTRAL_DC,25,1111.46
2025-02-03,Central,Home,WEST_DC,3,131.96
2025-02-03,Central,Home,EAST_DC,8,377.74
2025-02-03,Central,Apparel,CENTRAL_DC,16,503.04
2025-02-03,Central,Apparel,WEST_DC,6,182.28
2025-02-03,Central,Apparel,EAST_DC,3,91.96
2025-02-03,Central,Accessories,CENTRAL_DC,2,29.08
2025-02-03,Central,Accessories,EAST_DC,1,15.24
2025-02-04,West,Electronics,WEST_DC,26,3148.5
2025-02-04,West,Electronics,EAST_DC,3,352.05
2025-02-04,West,Electronics,CENTRAL_DC,3,360.31
2025-02-04,West,Home,WEST_DC,26,1168.92
2025-02-04,West,Home,EAST_DC,4,176.85
2025-02-04,West,Home,CENTRAL_DC,3,135.48
2025-02-04,West,Apparel,WEST_DC,29,854.08
2025-02-04,West,Apparel,EAST_DC,3,96.21
2025-02-04,West,Apparel,CENTRAL_DC,2,59.84
2025-02-04,West,Accessories,WEST_DC,5,76.44
2025-02-04,West,Accessories,EAST_DC,1,15.73
2025-02-04,East,Electronics,EAST_DC,39,5007.28
2025-02-04,East,Electronics,WEST_DC,4,491.8
2025-02-04,East,Electronics,CENTRAL_DC,6,712.78
2025-02-04,East,Home,EAST_DC,31,1425.95
2025-02-04,East,Home,WEST_DC,3,144.56
2025-02-04,East,Home,CENTRAL_DC,5,222.62
2025-02-04,East,Apparel,EAST_DC,33,1021.4
2025-02-04,East,Apparel,WEST_DC,3,91.02
2025-02-04,East,Apparel,CENTRAL_DC,4,112.64
2025-02-04,East,Accessories,EAST_DC,3,44.26
2025-02-04,Central,Electronics,CENTRAL_DC,45,5492.64
2025-02-04,Central,Electronics,WEST_DC,6,693.44
2025-02-04,Central,Electronics,EAST_DC,4,485.14
2025-02-04,Central,Home,CENTRAL_DC,21,941.63
2025-02-04,Central,Home,WEST_DC,3,131.4
2025-02-04,Central,Home,EAST_DC,3,133.01
2025-02-04,Central,Apparel,CENTRAL_DC,24,750.75
2025-02-04,Central,Apparel,WEST_DC,3,92.69
2025-02-04,Central,Apparel,EAST_DC,4,116.64
2025-02-04,Central,Accessories,CENTRAL_DC,4,64.45
2025-02-04,Central,Accessories,WEST_DC,2,30.15
2025-02-05,West,Electronics,WEST_DC,38,4444.36
2025-02-05,West,Electronics,EAST_DC,7,861.65
2025-02-05,West,Electronics,CENTRAL_DC,1,120.75
2025-02-05,West,Home,WEST_DC,30,1280.12
2025-02-05,West,Home,CENTRAL_DC,4,173.2
2025-02-05,West,Apparel,WEST_DC,24,709.83
2025-02-05,West,Apparel,CENTRAL_DC,3,92.0
2025-02-05,West,Accessories,WEST_DC,6,86.94
2025-02-05,East,Electronics,EAST_DC,37,4445.95
2025-02-05,East,Electronics,CENTRAL_DC,6,736.38
2025-02-05,East,Home,EAST_DC,23,1085.18
2025-02-05,East,Home,CENTRAL_DC,3,138.16
2025-02-05,East,Apparel,EAST_DC,25,721.9
2025-02-05,East,Apparel,WEST_DC,2,60.6
2025-02-05,East,Apparel,CENTRAL_DC,1,30.17
2025-02-05,East,Accessories,EAST_DC,2,30.6
2025-02-05,East,Accessories,WEST_DC,1,14.7
2025-02-05,East,Accessories,CENTRAL_DC,1,15.02
2025-02-05,Central,Electronics,CENTRAL_DC,21,2560.63
2025-02-05,Central,Electronics,WEST_DC,4,508.4
2025-02-05,Central,Electronics,EAST_DC,3,357.96
2025-02-05,Central,Home,CENTRAL_DC,26,1183.07
2025-02-05,Central,Home,WEST_DC,3,138.38
2025-02-05,Central,Home,EAST_DC,5,224.23
2025-02-05,Central,Apparel,CENTRAL_DC,31,926.26
2025-02-05,Central,Apparel,WEST_DC,3,88.36
2025-02-05,Central,Apparel,EAST_DC,5,146.51
2025-02-05,Central,Accessories,CENTRAL_DC,2,30.49
2025-02-06,West,Electronics,WEST_DC,24,2826.46
2025-02-06,West,Electronics,EAST_DC,6,700.18
2025-02-06,West,Electronics,CENTRAL_DC,6,694.33
2025-02-06,West,Home,WEST_DC,23,980.31
2025-02-06,West,Home,EAST_DC,4,184.66
2025-02-06,West,Home,CENTRAL_DC,4,180.96
2025-02-06,West,Apparel,WEST_DC,32,976.27
2025-02-06,West,Apparel,EAST_DC,1,30.62
2025-02-06,West,Apparel,CENTRAL_DC,2,57.54
2025-02-06,West,Accessories,WEST_DC,2,29.9
2025-02-06,West,Accessories,EAST_DC,2,30.95
2025-02-06,East,Electronics,EAST_DC,33,4098.22
2025-02-06,East,Electronics,WEST_DC,6,713.39
2025-02-06,East,Electronics,CENTRAL_DC,3,371.93
2025-02-06,East,Home,EAST_DC,17,752.42
2025-02-06,East,Home,WEST_DC,1,45.06
2025-02-06,East,Home,CENTRAL_DC,4,179.67
2025-02-06,East,Apparel,EAST_DC,27,839.36
2025-02-06,East,Apparel,WEST_DC,4,128.04
2025-02-06,East,Apparel,CENTRAL_DC,3,92.7
2025-02-06,East,Accessories,EAST_DC,4,59.89
2025-02-06,Central,Electronics,CENTRAL_DC,18,2216.36
2025-02-06,Central,Electronics,WEST_DC,2,236.51
2025-02-06,Central,Electronics,EAST_DC,5,609.82
2025-02-06,Central,Home,CENTRAL_DC,22,964.68
2025-02-06,Central,Home,WEST_DC,3,136.05
2025-02-06,Central,Home,EAST_DC,7,317.44
2025-02-06,Central,Apparel,CENTRAL_DC,28,844.68
2025-02-06,Central,Apparel,WEST_DC,4,124.14
2025-02-06,Central,Apparel,EAST_DC,2,59.92
2025-02-06,Central,Accessories,CENTRAL_DC,3,43.82
2025-02-07,West,Electronics,WEST_DC,30,3547.03
2025-02-07,West,Electronics,EAST_DC,4,485.69
2025-02-07,West,Electronics,CENTRAL_DC,6,660.61
2025-02-07,West,Home,WEST_DC,24,1074.25
2025-02-07,West,Home,EAST_DC,4,177.96
2025-02-07,West,Home,CENTRAL_DC,2,84.82
2025-02-07,West,Apparel,WEST_DC,16,505.11
2025-02-07,West,Apparel,EAST_DC,2,61.38
2025-02-07,West,Apparel,CENTRAL_DC,2,59.0
2025-02-07,West,Accessories,WEST_DC,4,59.11
